a,b,sse,sae,0.01,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.99
64.99814589524516,66.33169695831833,22555308.562091764,26306.552972961283,0,0,0,0,0,0,0,0,0,0,13
-60.41269435997507,8.758074025132885,22718963.22042088,26423.573557164396,0,0,0,0,0,0,0,0,0,0,14
-60.40843070285222,26.748366246344645,22728796.73574551,26439.28926144428,0,0,0,0,0,0,0,0,0,0,12
64.90847022042462,-87.22547658439423,22735883.50725547,26375.41698189067,0,0,0,0,0,0,0,0,0,0,11
65.33769686535453,70.43690825807056,22819581.327292874,26453.26959170697,0,0,0,0,0,0,0,0,0,0,8
65.30653600335711,-59.796767708453835,22836406.742745668,26459.52235252863,0,0,0,0,0,0,0,0,0,0,10
65.17548519704789,-74.88576306496451,22836472.063538663,26450.01010156091,0,0,0,0,0,0,0,0,0,0,9
65.69313428227733,0.8387552657664941,22924687.387739036,26549.277643290712,0,0,0,0,0,0,0,0,0,0,10
-60.755149661868344,-7.92532495844182,22978713.25482129,26584.088182943146,0,0,0,0,0,0,0,0,0,0,9
-60.796532397967404,38.92104878356068,23033734.853676453,26614.46465592987,0,0,0,0,0,0,0,0,0,0,15
65.8549401076383,37.03543934480507,23071715.44311309,26637.11028455289,0,0,0,0,0,0,0,0,0,0,9
65.71842226827047,-54.42653243021678,23105245.492533877,26615.580105427707,0,0,0,0,0,0,0,0,0,0,9
66.02176780394657,24.122303439899156,23170362.060061477,26694.26478109746,0,0,0,0,0,0,0,0,0,0,12
66.07828244897865,17.99516560322307,23205533.948363896,26711.87379417426,0,0,0,0,0,0,0,0,0,0,12
-60.5876597625528,-85.76104771351278,23213669.056885954,26654.92492388761,0,0,0,0,0,0,0,0,0,0,11
65.98868210227832,54.67238812823638,23222389.86271384,26710.918871085127,0,0,0,0,0,0,0,0,0,0,12
66.05594299013754,55.60648684923254,23274973.034232154,26740.102542706998,0,0,0,0,0,0,0,0,0,0,11
-61.01108073285104,-66.98924046126658,23389942.288707204,26775.599467715536,0,0,0,0,0,0,0,0,0,0,10
66.53113582664753,-21.301446827658268,23571566.96401218,26923.37849401962,0,0,0,0,0,0,0,0,0,0,10
66.39587545262017,-64.59644096052553,23656673.726182047,26929.26526207681,0,0,0,0,0,0,0,0,0,0,12
-61.771920407357214,-27.668139965009388,23766376.433385283,27030.87471105504,0,0,0,0,0,0,0,0,0,0,11
67.08135520013144,62.795067390728775,24058763.542945515,27177.96425144593,0,0,0,0,0,0,0,0,0,0,16
-62.180665370396746,-37.50827835516377,24102481.651804574,27212.387733921794,0,0,0,0,0,0,0,0,0,0,16
-62.08033682265801,85.23499407444291,24177640.996877227,27223.285774094376,0,0,0,0,0,0,0,0,0,0,10
67.25816442945313,75.17511452341077,24250922.975031435,27267.43807508164,0,0,0,0,0,0,0,0,0,0,5
-62.513946534617595,5.553855851004215,24262394.93288442,27309.303688688386,0,0,0,0,0,0,0,0,0,0,10
67.55709212321136,-11.3779758283914,24311146.58978414,27344.356667577165,0,0,0,0,0,0,0,0,0,0,7
67.57939329419463,21.541481221726073,24317228.295842897,27345.886664783473,0,0,0,0,0,0,0,0,0,0,13
-62.41933448619355,-96.49195496437757,24647615.398398258,27452.75768012204,0,0,0,0,0,0,0,0,0,0,13
-62.81953091529198,71.436895776841,24650353.027148493,27496.63988019947,0,0,0,0,0,0,0,0,0,0,5
67.73843004732518,-65.20244052463961,24655488.90330043,27492.271081355848,0,0,0,0,0,0,0,0,0,0,12
68.06087744300743,0.7609456842970275,24674615.619953692,27543.807580378805,0,0,0,0,0,0,0,0,0,0,11
67.56052610077518,-93.82105969347188,24730144.587341413,27503.763089204436,0,0,0,0,0,0,0,0,0,0,12
68.1913999297889,25.00781492231789,24780672.797663663,27606.395785433655,0,0,0,0,0,0,0,0,0,0,12
-63.192814220521875,71.12883359365688,24929492.793328926,27653.11080621284,0,0,0,0,0,0,0,0,0,0,9
-62.99066171310892,-80.01207594903978,24943862.80535886,27642.132823926648,0,0,0,0,0,0,0,0,0,0,13
-63.51117034530138,8.448194371122028,25011916.74751325,27725.243350655455,0,0,0,0,0,0,0,0,0,0,15
-63.58309360883459,-16.984784900227908,25094121.568545084,27780.88410061075,0,0,0,0,0,0,0,0,0,0,16
-63.58257431909038,-35.43518489733873,25146997.960314002,27799.116398915296,0,0,0,0,0,0,0,0,0,0,18
-63.44881450607802,-64.54822825425563,25186455.830558628,27787.249148303377,0,0,0,0,0,0,0,0,0,0,10
68.91891831024157,-17.257918962312075,25350121.963182077,27922.203609263768,0,0,0,0,0,0,0,0,0,0,9
-63.68599334612901,-73.6546489203109,25424665.43584114,27913.70916544286,0,0,0,0,0,0,0,0,0,0,15
-63.91214916867965,-45.90517459935475,25440289.924454182,27948.007825444805,0,0,0,0,0,0,0,0,0,0,10
-63.85640977196652,74.07154730559566,25447820.25333479,27934.76365153153,0,0,0,0,0,0,0,0,0,0,22
-64.09762909261408,32.17120635732718,25480314.809313674,27994.175425255242,0,0,0,0,0,0,0,0,0,0,9
69.13446142616854,-2.002900315060046,25491432.936877888,27997.47669930584,0,0,0,0,0,0,0,0,0,0,10
-63.62573434313772,-93.65425057064441,25530850.843055386,27948.519707143496,0,0,0,0,0,0,0,0,0,0,9
-64.21957856196867,0.9122303046320752,25554304.311178178,28030.310765722214,0,0,0,0,0,0,0,0,0,0,10
68.98566237806091,-59.285019928741846,25563947.15442957,27995.86193381569,0,0,0,0,0,0,0,0,0,0,18
-63.940704048997276,89.3042305694058,25602867.0143229,28013.126984189083,0,0,0,0,0,0,0,0,0,0,16
-64.25218392729263,78.19962935144565,25772934.4358197,28110.01176966266,0,0,0,0,0,0,0,0,0,0,10
-64.19796352206855,-79.22520381742353,25854200.410203073,28144.424363676924,0,0,0,0,0,0,0,0,0,0,10
69.03885758083902,-96.86780183436487,25872915.971331496,28130.845874293802,0,0,0,0,0,0,0,0,0,0,12
-64.7294979607951,11.79945880271383,25944004.289140683,28239.188602336657,0,0,0,0,0,0,0,0,0,0,11
69.90215355657509,47.3637497389235,26137451.614383355,28347.268243500457,0,0,0,0,0,0,0,0,0,0,14
70.0561438684764,41.24865910199131,26239037.99350027,28405.82908386207,0,0,0,0,0,0,0,0,0,0,14
70.42210073832561,-38.355975255365315,26572929.67646749,28574.63828535212,0,0,0,0,0,0,0,0,0,0,12
70.29073557474536,-66.14580211355496,26610173.737438228,28561.96487658422,0,0,0,0,0,0,0,0,0,0,15
-65.65754295406131,31.928476367309344,26686441.113378834,28649.096517073063,0,0,0,0,0,0,0,0,0,0,14
70.20402452177606,-89.99451181927225,26713008.983379543,28597.26578556021,0,0,0,0,0,0,0,0,0,0,10
-65.71059072269153,43.79915204685901,26756060.322189577,28683.247255577302,0,0,0,0,0,0,0,0,0,0,13
70.8047665322342,4.971892993084566,26780871.343560573,28692.030050545283,0,0,0,0,0,0,0,0,0,0,10
70.80410664915243,-36.79672077736418,26865679.57968901,28733.521513421383,0,0,0,0,0,0,0,0,0,0,14
-65.66790116200443,-81.13203606009608,27006067.319198176,28764.578793898138,0,0,0,0,0,0,0,0,0,0,14
-66.09555854765304,-9.897712583979029,27023354.810323376,28829.03230259827,0,0,0,0,0,0,0,0,0,0,14
-66.30817086726826,34.67582783331952,27203428.703821298,28925.10759208599,0,0,0,0,0,0,0,0,0,0,3
-66.3648610567424,-42.26105186854676,27328934.08019732,28974.502695700354,0,0,0,0,0,0,0,0,0,0,22
71.58084592125968,41.839725464731146,27436433.538462304,29046.795012393795,0,0,0,0,0,0,0,0,0,0,16
-66.62016345634635,-50.0106331601482,27566179.20623632,29089.479284825615,0,0,0,0,0,0,0,0,0,0,14
71.50863084935176,92.26133982892753,27619207.575084507,29095.391714515812,0,0,0,0,0,0,0,0,0,0,12
-66.89150988906806,-2.9565526334633034,27645003.965675727,29156.390706042042,0,0,0,0,0,0,0,0,0,0,5
-66.71435154012006,-57.22162328405531,27677993.31435029,29136.24927013448,0,0,0,0,0,0,0,0,0,0,9
71.96293435680624,8.441198887573421,27696082.494494773,29174.99123097105,0,0,0,0,0,0,0,0,0,0,17
71.84773870856199,91.54625665908151,27883654.143333774,29234.993550156152,0,0,0,0,0,0,0,0,0,0,16
72.05025702174493,67.42050313110411,27905678.72790882,29269.528452263974,0,0,0,0,0,0,0,0,0,0,4
-67.26846959340313,25.031715059573912,27950787.516986046,29318.78894428889,0,0,0,0,0,0,0,0,0,0,9
-67.29510589055255,-55.61447051988389,28132764.289832734,29378.55894455195,0,0,0,0,0,0,0,0,0,0,6
72.64308497795301,-76.85107513469451,28543287.29626079,29577.362746188443,0,0,0,0,0,0,0,0,0,0,19
-68.06909515262274,-10.81740866071668,28601285.79151501,29658.837372762264,0,0,0,0,0,0,0,0,0,0,16
72.96729821846557,-48.36510573923809,28637695.24814176,29653.63035749478,0,0,0,0,0,0,0,0,0,0,15
-67.80391467691464,-76.06227439253963,28667415.215997763,29642.223158127937,0,0,0,0,0,0,0,0,0,0,16
73.09569823449021,52.34744362354925,28683779.012511846,29693.540702109436,0,0,0,0,0,0,0,0,0,0,15
-68.21742080804694,48.412065433960635,28769159.443933927,29740.728804813658,0,0,0,0,0,0,0,0,0,0,15
73.26532651544332,-34.86170771738419,28823256.27300543,29765.29884420358,0,0,0,0,0,0,0,0,0,0,12
73.17831643768736,-63.24169753699831,28887709.51641818,29760.261363564314,0,0,0,0,0,0,0,0,0,0,12
73.69991642230639,31.826150597664565,29119879.6448346,29926.79104796635,0,0,0,0,0,0,0,0,0,0,13
-68.99047188023653,67.79109350252097,29478206.74952614,30084.789283201862,0,0,0,0,0,0,0,0,0,0,10
-68.85430393556163,-71.65921086769802,29491588.841547415,30068.076677667854,0,0,0,0,0,0,0,0,0,0,8
73.84221178146913,97.13540491509895,29533424.017526716,30085.450739399395,0,0,0,0,0,0,0,0,0,0,14
-69.17044167352608,-28.211743452735092,29541156.95143595,30138.797246333692,0,0,0,0,0,0,0,0,0,0,17
74.31457803013907,-43.62370449860515,29716634.390574805,30214.746477157016,0,0,0,0,0,0,0,0,0,0,10
-69.0351825345769,-92.39217208625452,29794695.908040173,30205.882815711913,0,0,0,0,0,0,0,0,0,0,16
-69.04305655268838,-97.54476880598104,29845090.618929423,30224.631945441688,0,0,0,0,0,0,0,0,0,0,13
-69.64774210973836,16.412957802316726,29880656.039079756,30309.46464389243,0,0,0,0,0,0,0,0,0,0,8
74.59188366678984,-33.009447349830424,29904512.364525177,30320.600587401565,0,0,0,0,0,0,0,0,0,0,12
74.50246752146455,-59.76411455154385,29952068.230943028,30309.800473566655,0,0,0,0,0,0,0,0,0,0,7
74.75667457317533,15.456647691777164,29970404.317221448,30354.25996842542,0,0,0,0,0,0,0,0,0,0,16
74.60912921871989,-73.73188684721326,30127057.374908227,30389.811673966553,0,0,0,0,0,0,0,0,0,0,8
-69.704826628695,-62.069787143025955,30132789.814301398,30397.09697119493,0,0,0,0,0,0,0,0,0,0,18
-69.8711254086644,61.31130206637033,30175903.376620486,30448.183973705414,0,0,0,0,0,0,0,0,0,0,10
75.01661998373214,19.892385746307568,30189573.804742306,30467.872778913807,0,0,0,0,0,0,0,0,0,0,12
74.50375043247988,-98.05932253510585,30229189.67841666,30418.745648381908,0,0,0,0,0,0,0,0,0,0,7
-70.01412932338656,-26.397099055581293,30234007.12125906,30491.331414877932,0,0,0,0,0,0,0,0,0,0,12
75.01654797039154,-37.69670686796087,30274053.327296447,30503.64685443241,0,0,0,0,0,0,0,0,0,0,10
74.78643284257564,-76.86602155144149,30295676.78155807,30473.32699285094,0,0,0,0,0,0,0,0,0,0,11
75.05678592454223,-38.609475165792915,30311089.581585187,30521.459563473523,0,0,0,0,0,0,0,0,0,0,12
75.04849503080084,-56.669857797854675,30388064.65243473,30536.037770734205,0,0,0,0,0,0,0,0,0,0,12
75.29438281262716,7.900053099614212,30416436.855679844,30574.7407282038,0,0,0,0,0,0,0,0,0,0,15
-70.08650654581635,-59.914110407081786,30437632.691839486,30555.24685964995,0,0,0,0,0,0,0,0,0,0,15
-70.60610272492293,50.28119856242489,30747312.578843657,30745.844343030058,0,0,0,0,0,0,0,0,0,0,8
-70.57155520742391,62.07332366173483,30763943.400742017,30743.126510779774,0,0,0,0,0,0,0,0,0,0,9
75.74287686827839,-11.793115350092691,30810065.628030322,30782.80140002702,0,0,0,0,0,0,0,0,0,0,15
75.92145874314718,27.962373549148325,30957421.302832663,30855.97504567097,0,0,0,0,0,0,0,0,0,0,17
76.09518531305068,19.68210178820904,31093960.8684886,30920.659933269493,0,0,0,0,0,0,0,0,0,0,14
-71.16851267662327,12.411489735556813,31151742.791069355,30944.186813917328,0,0,0,0,0,0,0,0,0,0,17
76.14273935659207,-26.13778176486268,31180093.77607412,30965.08831153354,0,0,0,0,0,0,0,0,0,0,8
76.31588945298569,10.947958491258618,31276184.551354844,31004.621528745243,0,0,0,0,0,0,0,0,0,0,9
75.958343387437,96.57910222923283,31288250.008959148,30968.324842636364,0,0,0,0,0,0,0,0,0,0,17
76.38875295731191,44.308752430329946,31388919.477913123,31068.58499450133,0,0,0,0,0,0,0,0,0,0,10
-71.07101114845057,97.78975548411444,31392090.179103293,31019.051926504682,0,0,0,0,0,0,0,0,0,0,9
-71.46141014349948,61.50589592029871,31512497.32634391,31116.29815619008,0,0,0,0,0,0,0,0,0,0,12
-71.60244435454374,46.2117669903447,31576102.108191047,31160.238395898712,0,0,0,0,0,0,0,0,0,0,16
76.40388081141444,90.27358458027854,31621459.075761322,31135.642932912073,0,0,0,0,0,0,0,0,0,0,10
76.83401108830384,26.101251402910904,31728620.038474064,31237.385908490534,0,0,0,0,0,0,0,0,0,0,11
-72.04882291318764,-0.08326002165976831,31903587.697155457,31319.58888356047,0,0,0,0,0,0,0,0,0,0,18
-72.0505840862466,-2.126194359718397,31906787.71306516,31322.371510583296,0,0,0,0,0,0,0,0,0,0,5
-72.16206261380012,-23.897668123388954,32041563.94739405,31390.963965919436,0,0,0,0,0,0,0,0,0,0,13
77.24239768816949,-8.588632469924022,32078769.06957166,31409.395661501112,0,0,0,0,0,0,0,0,0,0,12
-72.15281475079469,60.07131499151552,32096204.83405599,31405.25351032529,0,0,0,0,0,0,0,0,0,0,7
-72.1863653688014,62.15920088879207,32133887.133496575,31421.432655785386,0,0,0,0,0,0,0,0,0,0,10
77.13078810544602,74.36062422362215,32145543.479952462,31410.291628510946,0,0,0,0,0,0,0,0,0,0,10
-72.45145981634474,7.0049551061385955,32245883.61453981,31481.60816775865,0,0,0,0,0,0,0,0,0,0,5
77.15648432130538,88.51765433712075,32251655.68938979,31444.96340931701,0,0,0,0,0,0,0,0,0,0,7
77.01552684614293,-99.61031208910126,32355360.069824114,31473.321157955048,0,0,0,0,0,0,0,0,0,0,0
-72.69673786175517,-21.01289581536325,32494045.20070845,31612.642797752535,0,0,0,0,0,0,0,0,0,0,15
77.5769802370302,82.91378227220585,32577807.134676673,31606.24548182489,0,0,0,0,0,0,0,0,0,0,8
-73.05568000774136,-10.597487142581315,32783459.407015316,31752.98309039395,0,0,0,0,0,0,0,0,0,0,4
-72.58221260603621,-94.1659075902409,32794695.234001085,31693.862592093858,0,0,0,0,0,0,0,0,0,0,14
-73.1076348487014,-30.100884306193137,32875476.97345418,31794.307520760776,0,0,0,0,0,0,0,0,0,0,12
-72.95249581428291,84.9500626013834,32914779.06760446,31766.9934381744,0,0,0,0,0,0,0,0,0,0,12
-73.42425116158697,2.7432521421154803,33089788.611574057,31894.44223572441,0,0,0,0,0,0,0,0,0,0,9
77.9247581197248,-99.58118766472303,33137637.195686962,31853.292457039137,0,0,0,0,0,0,0,0,0,0,0
78.40854528495828,68.74262979082667,33220832.05376623,31941.3316494733,0,0,0,0,0,0,0,0,0,0,15
78.62719144298217,-61.51781505839142,33469188.101824645,32043.938221110904,0,0,0,0,0,0,0,0,0,0,19
-73.92486845230657,18.17091622539546,33529413.706927516,32107.61566619416,0,0,0,0,0,0,0,0,0,0,10
78.93690797064573,61.03979197957071,33647562.90456878,32155.54113965078,0,0,0,0,0,0,0,0,0,0,8
79.36862171153871,6.891457107824877,33916608.206071876,32286.92966173843,0,0,0,0,0,0,0,0,0,0,15
-74.41126754812011,37.35878339597599,33987042.29985156,32331.091153606423,0,0,0,0,0,0,0,0,0,0,10
-74.30741241773767,-48.512166351262564,33998046.79766549,32316.625381801077,0,0,0,0,0,0,0,0,0,0,12
79.2830556366822,-70.8053354274657,34102084.56694981,32334.733262415568,0,0,0,0,0,0,0,0,0,0,11
79.45364919713316,-54.765706116432966,34158208.75243379,32384.298368912358,0,0,0,0,0,0,0,0,0,0,8
-74.58642985158315,-63.916104026979134,34326890.4973753,32449.2166416919,0,0,0,0,0,0,0,0,0,0,13
-74.74570725048801,64.35930964967059,34375652.69648568,32498.556354854634,0,0,0,0,0,0,0,0,0,0,11
-74.39713859322555,-97.2650755032592,34404578.279899985,32461.799158478054,0,0,0,0,0,0,0,0,0,0,12
79.80976996028167,65.30070403413518,34436795.589993306,32526.404087352435,0,0,0,0,0,0,0,0,0,0,14
79.45289765329827,-97.8947485534247,34459322.12255214,32486.99546473895,0,0,0,0,0,0,0,0,0,0,9
79.61951260037625,-84.67858023102224,34497989.07630856,32516.992007650337,0,0,0,0,0,0,0,0,0,0,9
-75.05610136381738,20.783451439098656,34531499.28809258,32585.346024242404,0,0,0,0,0,0,0,0,0,0,16
-74.95696823376352,61.70675809882252,34551498.36284707,32584.633416279503,0,0,0,0,0,0,0,0,0,0,11
-75.1089914292293,-10.331552557312065,34588234.926696286,32615.10795283362,0,0,0,0,0,0,0,0,0,0,10
-75.16939073730182,3.4122753328632314,34628026.76741623,32626.731834333907,0,0,0,0,0,0,0,0,0,0,13
80.04024068230683,-46.32643828680463,34637188.03561586,32622.227524855673,0,0,0,0,0,0,0,0,0,0,11
80.06950972091809,-42.94523104759029,34648376.12026439,32631.13931383319,0,0,0,0,0,0,0,0,0,0,19
80.56769634786335,3.4462044006587007,34984068.95344491,32793.986261701946,0,0,0,0,0,0,0,0,0,0,15
-75.53184387397869,-65.92297949442296,35180831.66617012,32848.29740656547,0,0,0,0,0,0,0,0,0,0,15
80.77017162300768,-54.031843584038405,35327395.00176745,32936.503925247256,0,0,0,0,0,0,0,0,0,0,11
-75.92847251173178,37.984005179540134,35341328.199810855,32968.9424601069,0,0,0,0,0,0,0,0,0,0,12
-75.58685740473017,-85.40932732939655,35365416.862808205,32923.53437716539,0,0,0,0,0,0,0,0,0,0,9
80.86913049967495,-52.28677857286732,35407475.170020394,32976.321588436345,0,0,0,0,0,0,0,0,0,0,13
-76.24480002277954,-0.4804373845936283,35595952.89221522,33082.29644695201,0,0,0,0,0,0,0,0,0,0,6
81.1670751071145,-34.50674385125147,35599646.27909625,33083.67828883934,0,0,0,0,0,0,0,0,0,0,13
-76.25402731858307,55.39387909811305,35688857.81319236,33123.08535290299,0,0,0,0,0,0,0,0,0,0,15
-76.39309564743569,-25.58588987789166,35775495.439319864,33169.68606180088,0,0,0,0,0,0,0,0,0,0,4
81.36225728554288,67.56072335761647,35839130.973869324,33180.70878328563,0,0,0,0,0,0,0,0,0,0,13
-76.37080767234809,76.22915164107192,35891578.810625635,33192.96837402727,0,0,0,0,0,0,0,0,0,0,13
81.13875672560482,-89.60072512810416,35895076.52348976,33166.802486687135,0,0,0,0,0,0,0,0,0,0,10
-76.61235991730155,72.80709656095118,36092239.09070304,33290.998261827604,0,0,0,0,0,0,0,0,0,0,11
81.81302559687333,-36.20800112020186,36191585.90633249,33356.678751807005,0,0,0,0,0,0,0,0,0,0,13
-76.92264474308547,6.741673084900526,36207879.400100395,33359.769119011,0,0,0,0,0,0,0,0,0,0,3
-76.87646766499165,-35.54404205651021,36246930.61188822,33382.66046135301,0,0,0,0,0,0,0,0,0,0,13
81.94765538783582,-20.163658564600766,36265349.171839364,33397.17892145564,0,0,0,0,0,0,0,0,0,0,15
81.91805072500216,-31.503355398569795,36270743.11644501,33396.084659899454,0,0,0,0,0,0,0,0,0,0,7
-76.68616425361316,-95.70048838384541,36441824.8997896,33413.91812316185,0,0,0,0,0,0,0,0,0,0,12
-77.13158161395681,-26.197251437460764,36449216.36341193,33480.46152929932,0,0,0,0,0,0,0,0,0,0,10
-77.2929079806981,51.8263340724279,36621250.751946144,33555.84768596562,0,0,0,0,0,0,0,0,0,0,13
-77.1772146261081,-66.0544258266653,36671111.80578287,33539.48456879207,0,0,0,0,0,0,0,0,0,0,10
82.60842660240928,55.08803603219309,36922734.86265353,33691.62720904409,0,0,0,0,0,0,0,0,0,0,9
-77.85592628546631,-86.72002479524772,37439265.112999916,33875.93726171066,0,0,0,0,0,0,0,0,0,0,10
-78.27377785451732,-11.20297972663522,37466808.88021707,33945.189678623916,0,0,0,0,0,0,0,0,0,0,12
83.26720457209416,38.50048689798845,37479660.68721746,33951.726407177535,0,0,0,0,0,0,0,0,0,0,15
83.19276131423953,-60.93110456447608,37575491.45649653,33960.890856545084,0,0,0,0,0,0,0,0,0,0,11
83.39797261917661,34.06543503524583,37591085.84751986,34002.21393508942,0,0,0,0,0,0,0,0,0,0,9
83.54622019269641,39.71556015640709,37741812.76624679,34070.1280410889,0,0,0,0,0,0,0,0,0,0,14
-78.44462857495864,84.10489771377397,37839939.39017665,34071.84889919641,0,0,0,0,0,0,0,0,0,0,18
83.41599108328046,-73.785272443792,37863051.75323717,34071.240090142615,0,0,0,0,0,0,0,0,0,0,12
83.74040148265453,-14.464626383729325,37906590.398125485,34144.43324909863,0,0,0,0,0,0,0,0,0,0,8
-78.60691883546113,-67.36040989734266,37998694.70450443,34141.26632079102,0,0,0,0,0,0,0,0,0,0,5
83.77822934986509,-46.05122905752324,38043560.400921315,34191.907556000864,0,0,0,0,0,0,0,0,0,0,13
83.89128565863354,-48.73010354526088,38161510.88695794,34242.07008017135,0,0,0,0,0,0,0,0,0,0,9
83.8298475505575,-67.50834170026522,38207477.72924505,34235.04431293441,0,0,0,0,0,0,0,0,0,0,3
